P92615,S,2008,1
P84663,2,2014,4
P91604,c,1997,7
P91604,C,1997,1
P87027,D,1970,1
P87648,B,2003,12
P87003,V,1994,2
Y02325,j,1991,1
P87634,m,1899,5
P87026,c,1995,1334
P87026,C,1995,153
P87008,2,1900,49
P87624,f,1994,15
P87624,F,1994,191
Y02129,8,2006,60
P84030,Q,2006,48
P91037,9,1994,1
P87040,P,1977,4
P87003,2,1988,12
P91025,c,2012,5
Y00445,T,1980,6
P92023,A,1995,1
Y02767,R,1969,1
P82002,6,2005,1
P87019,H,2003,1468
P87019,h,2003,823
P87028,Z,2008,828
P87016,d,2009,34454
P87016,D,2009,404
P87661,I,1991,5
P84645,6,2009,64
P87040,N,1952,3
P91014,A,1992,4
P87028,2,2005,18705
P87040,Q,1988,3
P83608,c,2005,86
P87019,T,1996,102
P87625,F,1974,1
P87654,7,2010,2286
P92007,f,2011,13
P82633,~,1991,5
ZZZX,Q,1988,7
P92605,5,1993,7
P91017,6,1998,7
P84012,b,2003,29
N81114,b,1999,88
P84630,9,2013,6
Y02625,3,1982,12
P82023,C,2000,14
P84669,1,2003,1
N81089,F,2009,1
Y00445,K,2010,708
Y00445,k,2010,3362
P87016,Q,1983,2
ZZZX,P,1977,8
Not Recorded,2,1997,84
P92028,1,2003,50
P92004,~,2006,4
P87620,9,2001,1127
P87017,A,1957,1
P87017,4,2011,158345
P83609,9,2000,1
P87032,G,2007,499
P87032,g,2007,1622
P87651,P,1986,1
P87634,5,2008,3436
P86005,D,1953,2
P87651,6,2012,2905
P87020,G,1983,6
P87025,G,1992,136
P87025,g,1992,521
P83011,8,1997,1
P87025,9,1970,30
P91027,Z,2008,2
P87032,6,2013,11141
P91014,l,2008,24
P83011,p,2005,22
P83011,P,2005,1
P91605,6,2006,1
P84677,l,2014,3
P92621,.,2013,1
P87002,7,2006,2167
P87040,b,1994,109
P87040,B,1994,27
P87014,1,1965,9
P84072,H,1992,1
P87015,L,1996,5
P87015,l,1996,4
P84074,R,2006,3
P92020,N,2009,38
P91630,1,1983,2
P87660,a,2015,10
NULL,S,1986,1
P87649,A,1994,12
P87004,V,2003,16
P87668,J,1975,1
P87614,N,1990,2
Y02625,Z,1980,3
P82012,a,2006,5
P82012,A,2006,1
P87008,P,1986,31
P87627,~,2010,20394
Y02767,j,2001,558
Y02767,J,2001,122
P87014,C,1988,3
P87629,N,1959,1
P91009,H,2007,76
P91009,h,2007,7
N81628,g,2011,1
P91037,6,1997,12
P87008,Q,1997,115
P91009,T,2000,5
P87015,Z,1978,1
P91625,p,2011,1
P87026,6,2010,12901
P92646,7,1981,1
P83025,i,2012,12
Y02129,Z,2011,16
P82660,l,2002,2
P92023,4,2009,188
P91011,6,1967,2
ZZZZ,*,1997,2
P89017,C,2003,4
P89017,c,2003,3
P82023,E,2003,4
Y00445,H,1950,6
P92028,3,2003,3
P87660,j,2004,555
P87660,J,2004,126
P87632,R,2004,87
P87654,j,2006,2437
P87654,J,2006,393
P91016,a,2010,28
P91016,A,2010,8
P83603,M,1996,1
N81059,d,2002,16
P84026,B,2000,1
N81075,g,2001,9
P87627,N,1999,327
P87627,n,1999,8
P84645,j,2006,44
P84645,J,2006,3
Y02625,S,1961,7
P87035,P,1971,4
P82021,I,2002,2
P87016,G,1999,422
P87016,g,1999,2024
P92623,9,2002,2
P87014,7,1987,36
P87660,M,1982,9
P91013,g,2012,9
P91013,G,2012,2
N81075,4,2004,13
P87039,c,2008,5479
P87039,C,2008,251
P87027,1,1972,212
P91014,$,2005,1
P87642,d,2004,33
P87642,D,2004,109
Y00445,N,1975,16
P87025,6,1973,28
P87035,Q,1982,6
P87027,T,2011,305
P87652,3,1992,6
P87637,M,1962,2
P83608,a,2002,10
P83608,A,2002,2
P84663,E,2010,9
P84663,e,2010,2
P92619,2,2011,2
P87014,6,1951,3
P82609,I,2001,4
P92646,D,2002,11
P92646,d,2002,12
P87641,N,1899,85
P87657,9,2009,18986
P87610,U,2007,54
P87652,M,1961,1
P87630,S,1954,2
P83012,A,1996,2
Y02321,6,1990,12
P87627,$,2009,175
P83011,5,2000,5
Y03083,C,1999,2
P87658,K,2014,227
P87658,k,2014,4
ZZZZ,.,2000,21
P84630,2,2011,29
P82007,f,2002,53
P82007,F,2002,50
P87654,M,1984,12
P82652,T,2008,2
P83001,R,1999,4
P87019,T,1985,9
P87651,U,2009,9
P91018,e,2012,90
P91018,E,2012,1
Y02622,F,2000,152
Y02622,f,2000,107
Y02767,S,1982,26
P83017,6,2007,27
P87632,2,2014,24228
P91037,P,1997,6
P82007,S,2012,18
P87651,0,2010,21
P87020,R,2009,285
P87018,4,1995,1
P87026,C,1984,1
P82003,0,2003,1
P91631,k,2003,1
P82010,5,2007,1
P87618,Z,2010,868
P87003,3,2013,1141
P87032,o,2008,77
P87032,O,2008,46
P87028,Z,1997,93
P87620,C,1972,1
P82009,N,2013,1
P87652,A,1937,2
ZZZZ,T,2001,633
P82007,3,1997,8
ZZZX,8,1989,49
P82015,R,1991,1
P87639,D,1970,4
P92029,6,2009,7
P87015,0,2006,50
P91014,l,1997,2
P87016,Z,1995,26
P84025,L,2007,3
P92633,3,2007,2
P91025,H,1989,1
P87039,6,1951,2
P83623,6,2013,6
P87654,U,2012,31
P87651,S,1984,2
P91013,Z,2008,9
P87618,~,1968,1
P92010,P,2008,1
P91605,6,1995,1
P87641,i,2011,160
P87641,I,2011,1162
P84074,~,2012,29
P87019,H,1992,516
P87019,h,1992,41
P84046,6,1986,3
P91020,F,2012,11
P91020,f,2012,29
P92042,~,1971,1
P86004,b,2005,12
P87028,W,2011,599
P87017,9,1997,2068
P87026,e,1998,2035
P87026,E,1998,169
P87613,A,2000,1333
P87613,a,2000,75
P87003,D,1965,1
P87002,7,1995,454
P87032,F,1956,2
P87641,M,1976,1
P87022,4,2007,54997
P91604,N,2002,11
P91604,n,2002,1
P87008,A,2014,29630
P87008,a,2014,107
Y02790,L,2007,1
Y02790,l,2007,1
Y02767,U,2007,46
P87614,6,2000,4
P91035,a,2011,17
P91035,A,2011,11
P87624,V,2010,1373
N81107,F,2005,2
W91062,f,2010,100
W91062,F,2010,29
P91018,R,1972,1
Y02625,X,1900,80
P87040,l,2007,2296
P87040,L,2007,194
ZZZZ,C,1994,238
ZZZZ,c,1994,957
P92637,N,2010,12
P91008,N,2012,4
P91008,n,2012,1
P87654,J,1986,20
P87017,1,1950,4
P87661,$,2000,43
P87028,9,1956,4
P87017,L,1964,3
P84688,L,1999,3
N81059,8,2006,20
Y03366,6,2011,8
P87618,G,2014,1325
P87618,g,2014,2
Not Recorded,F,1982,1
N81109,Z,1998,1
P87026,2,1988,6
P87032,2,1980,16
P84074,A,2012,6
P84074,a,2012,33
P84046,G,1994,1
P86010,8,2006,6
Y00445,q,2011,255
Y00445,Q,2011,103
P87019,7,1957,30
Y02625,J,1980,44
P87641,U,2004,109
P92035,6,2011,2
P87028,O,1996,491
P92643,A,2011,8
P92643,a,2011,2
Y02767,M,1979,11
P83609,M,2009,4
P83609,m,2009,7
P87024,C,2007,1301
P87024,c,2007,22977
P87004,0,2008,45
P87618,L,1959,1
P87641,~,1977,1
P87008,8,2007,9306
P87660,S,1985,21
P87657,Z,1967,1
P87654,S,1987,13
P87004,D,1985,2
ZZZX,G,1987,86
P87660,J,1984,15
Y00445,p,2000,602
Y00445,P,2000,393
P82015,7,1996,1
P87008,7,1947,6
Y00443,4,2005,166
P87652,g,2008,1249
P87652,G,2008,146
P87025,9,1959,5
P87620,6,2001,596
NULL,~,2005,172
P87634,c,2004,4335
P87634,C,2004,494
P82008,J,1988,2
P87637,J,1984,4
N81007,1,2012,18
P91017,6,1987,1
P87627,R,1977,6
P87632,C,2010,107
P87632,c,2010,2736
P87637,7,2009,78
N81634,H,2010,1
P87008,N,1961,17
P91631,6,1992,1
N81109,O,1997,4
P82629,N,2007,1
P92028,6,1989,4
P83605,c,2013,16
P87658,H,2011,1035
P87658,h,2011,1
NULL,8,1995,3
P91605,3,2009,2
P91003,I,2007,1
P91003,i,2007,13
P82015,c,1997,1
P82015,C,1997,8
P82008,~,1900,6
P87648,~,2008,63
P87661,D,1993,29
P87661,d,1993,3
P84034,2,2013,11
P84054,4,2008,219
Y02322,6,2010,6
P87618,F,1980,5
P83004,8,2013,23
P86005,7,1966,3
P82633,E,1993,1
Y02790,F,2008,20
P87620,5,1965,8
P84040,~,2009,11
P91623,0,1998,1
P83012,8,2006,4
P87020,B,2012,167
P87020,b,2012,31404
P82020,H,2005,3
N81007,d,1999,4
P87637,i,1997,47
P87637,I,1997,15
P91604,2,1993,13
P87624,D,1992,57
P87624,d,1992,55
P86023,i,2003,1
P91603,1,2014,2
P84638,e,2012,2
P83001,7,2007,21
P87624,8,1996,88
P91016,m,2014,38
P91012,1,2006,175
Y02795,M,2003,1
Y02795,m,2003,1
ZZZX,M,1940,1
P87016,G,1979,29
Y02520,f,2005,6
P92033,A,1994,1
N81124,j,2003,3
P83008,k,2005,1
P83001,c,2005,98
P83001,C,2005,34
P91003,l,2007,2
P91003,L,2007,2
P84053,8,2010,9
P87632,$,2007,177
Y02849,Z,2012,5
P87026,6,1990,262
P87610,S,1982,32
P92020,k,1993,11
P87032,6,1982,11
P92020,K,1993,1
P82003,2,1989,1
P87649,O,2014,895
P87625,V,1990,9
P82627,V,2001,4
P87630,U,1979,2
Y02625,F,2014,973
Y02625,f,2014,10968
P92626,9,2005,5
P87649,~,1988,12
P87642,8,2008,313
P87613,P,1972,3
P87617,$,2007,22
P87648,8,1998,2
P87022,b,2008,18791
P87022,B,2008,59
P87614,C,1974,1
P84028,~,2010,2
P87015,c,2005,4825
P87015,C,2005,147
P87657,8,1973,6
P91627,H,1998,8
P87027,2,2008,51024
P91006,j,2008,30
P91006,J,2008,11
P82660,4,2014,169
Y02719,9,2007,20
P87632,1,1978,26
P87028,G,1981,11
P87632,X,1900,18
P84035,l,2008,1
P92605,0,1995,2
P87008,B,2003,4939
P87008,b,2003,617
P84009,d,2011,2
P91026,C,2007,15
P91026,c,2007,39
P84661,9,2005,1
P87036,p,1991,1
P87036,P,1991,1
P87660,U,2010,27
P92028,K,2000,2
P83010,N,2008,2
P84074,B,2001,5
P84074,b,2001,36
P87024,X,1900,33
P82008,.,1899,6
ZZZX,Q,1899,1
P84677,g,2012,3
P87025,W,2011,1
P84021,N,1986,1
P87668,U,2001,3
NULL,.,2004,1
Y02790,i,2007,1
Y02790,I,2007,1
P87008,E,1959,4
ZZZX,D,2008,1317
ZZZX,d,2008,8670
P87648,f,2005,1024
P87648,F,2005,331
P87652,7,2014,310
P87610,J,1981,14
P86602,m,1992,1
P87610,i,2014,7626
P87610,I,2014,2
P87017,5,1975,3
P87657,5,1987,25
P87629,P,1984,4
P84067,F,2008,4
P84067,f,2008,8
P84018,2,2009,8
P82020,T,1998,1
P87610,i,2011,6750
P87610,I,2011,61
P87637,7,2006,115
P91021,P,2007,4
P91021,p,2007,4
P87630,M,1951,1
P89017,T,2010,2
P91604,2,1990,3
Y02890,8,2013,7
P87634,c,2001,2826
P87634,C,2001,402
P87016,C,1965,1
P91018,N,2014,4
P91018,n,2014,4
P83010,T,1999,9
NULL,4,1993,5
P87020,s,1999,3
P91619,d,2013,49
P91619,D,2013,1
Y00445,7,1996,527
P87641,2,2004,6332
P92042,A,2005,5
P86006,1,2009,1
P87014,K,1991,8
P87625,B,1986,1
P87651,c,2005,444
P87651,C,2005,44
P92633,5,2011,4
Y02321,F,2001,19
P87027,T,1899,1
P87618,Y,2011,8
P87022,L,1966,1
P87017,T,1955,1
P87025,K,1952,1
Y02625,1,1950,7
W91062,Z,2006,8
P87625,Q,1980,1
P91021,g,1994,3
N81645,9,2010,3
P91603,S,2007,1
P87634,7,1974,62
P92652,6,1993,3
P87027,K,2012,934
P87027,k,2012,3123
P87659,7,1953,3
P92042,M,2009,6
P92002,T,2006,3
P82016,N,1999,1
Y02321,~,2004,170
P91629,2,2009,344
P87627,7,1953,4
P84684,B,1996,1
P87658,A,1977,3
P87035,6,1967,2
P91029,N,2014,2
P87614,8,2004,153
P87035,Z,1974,4
ZZZX,T,2006,3471
P91019,J,2001,2
P83017,8,2011,6
P91009,6,1965,2
P87661,T,1976,4
P91617,2,2013,57
P87002,A,1970,13
P83006,l,2010,4
P87654,1,1976,11
P87661,6,1975,11
P87660,1,1977,9
P87002,9,1999,2524
Y02625,6,2008,7186
P87016,Z,1961,12
P92042,S,2012,2
P83609,4,2002,19
P92621,4,2004,64
P87634,j,2007,3121
P87634,J,2007,686
P84019,c,2000,3
P87002,M,1977,16
V81999,1,2010,6
P87003,P,1962,1
P87614,f,2011,211
P87614,F,2011,2
P87032,a,1993,49
P87032,A,1993,88
P87039,A,1965,1
P92615,H,2006,2
P92615,h,2006,1
P87025,j,2010,4489
P87025,J,2010,836
N81107,1,1999,1
P87660,5,1979,1
W91062,o,2008,1
Y02625,F,1899,4
P82609,N,2006,5
P84663,4,2004,38
P87016,Z,1964,12
P84067,Z,2009,1
N81014,4,2004,65
P87024,l,2006,3279
P87024,L,2006,365
P87002,9,1996,1576
P91017,g,2012,81
P91017,G,2012,3
P87629,R,2011,53
P87659,S,1967,1
N81007,H,2001,4
P87019,F,1992,333
P87019,f,1992,683
P86005,g,2015,14
Y02129,3,2007,12
P87658,7,1970,9
P87004,4,2001,14050
P87661,b,2004,5640
P87661,B,2004,132
P87659,F,1994,26
Y02887,E,2008,2
P87620,i,2011,9314
P87620,I,2011,14
ZZZX,G,1953,1
Y02622,R,1982,2
Y02660,6,1994,2
P87015,T,1978,2
Y02886,R,2011,1
Y00445,d,2011,54849
Y00445,D,2011,521
P87654,9,2000,2413
P91029,6,2004,11
P87017,1,1916,3
P87015,k,2008,1493
P87015,K,2008,146
Y02321,D,2013,1
P87659,J,1966,1
P87039,1,2013,15591
P87610,e,2014,6531
P87610,E,2014,22
NULL,M,2003,19
P87641,R,1997,3
P91629,2,2006,51
P87610,9,1995,273
P87652,8,2005,840
P91021,1,2005,154
P87613,7,1965,5
P87649,9,1983,4
P87620,M,1956,2
P87651,T,2012,36
P87634,L,1997,35
P87634,l,1997,74
Y02622,9,1980,3
P87025,M,2008,1821
P87025,m,2008,5470
P91014,H,1997,6
P87651,.,2008,2
P87003,P,1982,3
P87654,R,1979,1
P91026,M,1988,1
P87002,f,2007,13089
P87002,F,2007,2314
N81041,6,2001,6
P83623,S,2009,14
P87008,2,1983,26
Y02625,R,1973,7
P91604,g,2014,1
P82037,1,2005,32
P87028,7,1937,1
P92646,9,2005,66
W91062,Z,2009,16
P87003,J,1993,25
P87003,j,1993,9
P84669,m,2008,27
P84669,M,2008,3
P84690,2,2012,15
P87004,N,1977,4
P91035,5,2009,14
Y02129,T,2011,4
Not Recorded,j,2002,2
P82008,8,2010,172
P87660,C,2009,213
P87660,c,2009,3987
P87027,N,2011,3071
P87027,n,2011,857
P87658,S,1961,2
P87645,J,1997,1
P87645,j,1997,1
P87610,5,1973,3
P83623,m,2006,29
P83623,M,2006,5
P83010,f,2009,13
P91011,I,2012,2
P87015,C,1974,1
P87629,9,2012,9650
P87003,4,1978,1
P87661,N,1962,1
P87668,9,1969,1
P87658,J,1980,4
P87637,O,1993,2
N81109,T,2001,9
P82020,L,2007,1
P87618,0,2009,11
P84072,Z,2011,1
P87026,q,2007,95
P87026,Q,2007,125
P84616,3,2013,2
P84678,7,2008,1
P87032,a,2013,12332
P87032,A,2013,386
P87639,1,1949,3
P87645,F,2008,7
P87645,f,2008,246
P87002,j,1999,2834
P87002,J,1999,418
Y02660,e,2002,1
P87039,A,1985,9
P87654,R,1999,89
P91030,d,1998,2
P83623,a,2002,40
P83623,A,2002,3
Y02767,Z,2008,702
Y02790,k,2010,12
Y02790,K,2010,1
P91035,m,2012,54
P91035,M,2012,12
P87639,8,2006,1312
P87015,6,1994,238
P91006,j,2011,47
P91006,J,2011,11
ZZZZ,Z,1967,2
P87627,R,1974,1
P87026,1,1955,2
P87032,G,1993,54
P87032,g,1993,10
P82005,1,1993,2
P91617,d,1998,13
P91617,D,1998,1
P87002,T,1997,148
P87026,2,1991,1296
P87028,0,2005,122
P84034,2,2010,89
P84046,G,1997,1
P87026,G,1978,5
P91630,M,2010,3
P91630,m,2010,11
P92020,H,1993,4
Y02790,F,2005,14
P92637,H,2005,14
P87017,2,2006,21845
P91006,S,2012,24
P92652,D,2008,7
P92652,d,2008,3
P87027,5,1997,329
P87648,~,2005,44
P87652,J,1986,6
P87028,W,2008,521
P87630,F,1984,1
P87610,3,1969,2
Y02625,J,1977,27
P82001,N,2001,1
P92020,K,1996,2
P87032,2,1977,26
Y01695,9,2014,1
P87024,7,1986,208
Y00445,q,2014,197
Y00445,Q,2014,13
P87634,T,2008,194
P87649,8,2001,565
P86005,N,2003,521
P86005,n,2003,78
ZZZZ,C,1997,759
ZZZZ,c,1997,1320
P91604,k,2000,7
P91604,K,2000,2
P83004,4,1991,1
P92646,D,2005,14
P92646,d,2005,24
P91018,H,1989,9
P82008,6,2006,84
P84048,8,2008,1
P87039,9,1940,1
P87032,Z,1989,12
P87019,T,1982,11
P87630,Z,2014,2206
P87654,~,1982,1
P83011,m,2003,25
P83011,M,2003,2
P82003,~,1992,19
P87668,S,1953,1
Y00050,F,2010,1
Y02625,M,1955,7
P83609,j,2008,9
P83609,J,2008,2
P87651,0,2013,221
P87630,I,2006,1530
P87630,i,2006,37
P87659,R,1977,1
P87017,1,1970,63
ZZZX,L,1952,1
P82007,3,2000,8
P87625,4,1977,2
P87617,i,1999,36
P87660,S,1988,35
P83011,S,2006,23
P87654,j,1983,3
P87654,J,1983,8
Y00445,p,2003,1234
Y00445,P,2003,476
Y02625,G,1964,11
ZZZX,O,2002,3411
P84030,8,2007,59
Y00445,1,1994,2846
P87610,J,1978,16
P82657,~,2000,2
P91627,H,2001,7
P91627,h,2001,1
P87629,A,1989,12
Y03083,R,1993,1
P87657,G,1971,3
P87624,D,1995,103
P87624,d,1995,72
P87625,5,2013,572
P89017,9,1992,2
P83007,B,2006,1
P83007,b,2006,2
P91018,2,1982,3
P87659,N,1999,46
P87659,n,1999,3
Y02520,Z,2012,2
P87637,l,1997,31
P84071,S,2000,2
P87617,l,1999,4
ZZZX,8,2012,15
P87613,P,1975,3
P87634,h,2015,2
P87627,E,2014,3233
P87627,e,2014,13
P91605,3,2006,1
P84072,5,1999,1
P87642,D,2007,234
P87642,d,2007,101
P87035,l,2012,1596
P87035,L,2012,275
P91030,N,2011,3
P87027,T,2008,274
P91008,e,2010,7
ZZZZ,7,1957,16
P87002,,1900,1
P87004,Z,2000,40
P87019,T,1962,2
P87660,3,1975,2
Y02719,9,2004,7
P87008,E,1979,33
P87020,E,1988,1
P84070,P,2009,10
P87027,M,1951,1
P87019,K,1992,273
P87019,k,1992,176
Y02886,4,2005,59
P87017,M,1975,13
P91025,8,1995,1
P91037,A,2005,1
P87004,2,1997,2329
P87028,8,1900,6
P87658,C,1977,5
P83027,8,2006,4
Y00445,e,1996,1674
Y00445,E,1996,211
P91629,J,1983,1
Y00445,R,1956,1
P87620,9,1967,5
P84021,b,2008,14
P91004,S,1995,2
P84049,8,1997,3
Y02129,2,2005,105
ZZZZ,2,1899,7
N81124,j,2006,2
P91604,H,1997,7
P87002,C,1970,1
P84683,f,2010,21
P84683,F,2010,2
Y03366,6,2008,11
P91008,9,2000,1
P87654,A,1957,2
Not Recorded,F,2002,16
Not Recorded,f,2002,13
P87032,6,1979,7
P82015,T,2004,10
P87659,9,1949,2
P91026,H,1998,9
P87004,0,2011,211
Y02625,F,2011,3705
Y02625,f,2011,25190
Y03079,G,2001,18
P87008,8,2004,7349
P83623,H,2001,6
P83623,h,2001,2
P87610,Z,1981,7
P87015,3,2008,1122
P84074,8,2002,4
P91004,M,1992,1
P83001,0,2006,1
P83605,9,2002,10
P84025,1,2013,20
P92637,k,2008,1
P92637,K,2008,1
P87654,3,1974,1
Y02322,9,1999,2
P87649,D,1974,1
Y02849,B,1998,4
Y02660,i,1999,4
N81059,d,2005,25
P87016,Z,1998,74
P82660,L,1999,6
N81083,1,2007,1
P87660,U,2013,14
P84050,5,2010,2
Y02321,E,1998,23
P91006,3,1999,3
P87651,2,1999,55
Y02625,S,1958,8
P91004,A,1988,2
P87652,0,1993,8
P87660,j,2007,611
P87660,J,2007,179
P87649,a,1994,5
Not Recorded,5,1983,1
P87019,3,1992,167
P91027,O,2007,1
P87032,F,1967,1
P91032,F,1999,1
Y02625,S,1969,9
P92637,4,1994,1
P91017,k,2006,2
P91017,K,2006,1
Y02849,c,2012,1
P86010,S,2006,2
P84049,H,1995,2
P92621,9,2002,2
P91631,c,2003,6
P87625,G,2011,1046
P87625,g,2011,32
P87629,K,1997,10
P87629,k,1997,85
P87652,S,2001,62
P87652,s,2001,22
P87660,Q,1972,1
P87039,W,2003,1
Y00445,H,1981,90
P82007,k,2010,25
P82007,K,2010,12
P87003,G,2004,145
P87003,g,2004,805
P84678,4,2009,58
P87634,Z,1962,3
P84639,K,2003,1
P91017,2,2002,52
P89017,c,2011,16
P89017,C,2011,14
P87016,1,1999,2610
P82001,6,1988,2
P87624,7,1953,6
P84063,G,2013,1
P82628,Z,2004,1
P91021,6,1986,5
Y03083,9,2002,2
P87625,L,1956,1
P87025,S,1954,1
P87008,6,1899,7
P87625,8,2013,4582
P87028,5,1971,5
P86010,A,1999,3
P84035,E,2003,22
P87632,7,1958,7
P87035,p,2008,1803
P87035,P,2008,60
P87613,K,1985,6
P87639,l,2009,239
P87639,L,2009,28
ZZZX,~,1982,24
P87637,3,1995,27
N81114,5,2001,2
P87036,H,1978,2
P92017,9,2004,1
P87036,7,1966,4
ZZZX,A,2011,23
ZZZX,a,2011,12
P87026,9,1993,254
P84030,0,2001,2
P87652,A,1974,2
P87025,6,2010,14309
P91014,7,1991,5
P84012,p,2003,6
P92623,d,2002,4
P92623,D,2002,2
P84074,7,2011,10
P87617,m,2004,307
P87617,M,2004,33
P87651,K,1982,3
P91008,F,1988,1
P92605,~,1993,66
P92643,T,1995,1
P87024,D,1979,4
P92020,K,2004,9
Y02622,S,1978,3
P87039,3,1996,37
P92633,H,1995,1
P87617,S,2007,15
P87617,s,2007,20
P91003,J,2005,2
P91003,j,2005,12
P87641,X,1999,13
P84673,P,1987,1
NULL,F,1990,2
P84626,B,2010,1
P87024,G,1972,10
P87028,6,2007,8606
P87645,H,2013,2
P82021,e,2003,2
P87610,S,1990,284
P87610,s,1990,7
P87613,B,2006,1231
P87613,b,2006,1835
Y02790,3,1999,1
P87654,Q,1980,2
P92605,5,1990,6
P87015,5,2001,751
Not Recorded,Y,2010,1
P87639,P,1965,2
P87035,H,1958,4
P91037,c,2008,29
P87026,U,1999,29
P87027,F,1961,4
P91615,4,2003,69
P87630,B,2011,3050
P87630,b,2011,493
Y02767,9,1973,5
Y00445,K,1984,32
P91623,K,2011,1
ZZZX,K,1979,22
P87642,L,2008,361
P87642,l,2008,1
P82628,d,2009,12
P87641,P,1984,3
P87039,R,2013,470
P87028,~,1979,5
P91004,7,1992,2
P91011,G,1961,1
P87654,T,1955,1
P87019,3,1995,444
P87024,5,1954,1
P87659,N,2007,306
P87659,n,2007,10
P87654,B,1986,5
Y02960,K,1997,4
Y02960,k,1997,1
P87668,A,1986,7
P92637,~,2013,14
P87620,R,1997,58
P87004,L,1989,7
P87004,l,1989,4
P87028,1,1949,1
ZZZZ,S,1950,1
P87634,8,1968,7
P87016,F,1971,26
P82015,f,2003,1
P82015,F,2003,8
P87637,N,2000,87
P87637,n,2000,37
P82008,S,2006,138
P92615,L,2011,5
P82008,M,2003,71
P82008,m,2003,1
P87660,A,1989,16
P87660,a,1989,1
P92042,O,2005,14
P87657,F,1977,9
P92023,L,2014,7
P87610,6,1920,2
Y02887,M,2010,17
P87040,3,1999,353
P84645,e,2011,63
Y02622,i,2010,292
Y02622,I,2010,9
P82613,R,2006,1
P87003,F,1970,5
P91020,7,2005,4
P84019,M,2013,2
P84019,m,2013,1
P87620,6,2009,13465
P87627,1,1988,74
P92042,~,2008,83
P87629,6,1986,17
ZZZZ,g,1994,185
ZZZZ,G,1994,162
P91037,2,2006,47
P91027,G,1998,1
P87625,F,1977,4
P83004,H,2005,4
P87024,2,1968,9
P87004,5,1977,9
P92029,8,2011,6
P87022,k,1995,240
P87022,K,1995,106
P84663,2,2011,5
P87016,j,2000,4806
P87016,J,2000,365
Y02325,m,1992,2
N81109,i,2013,6
P91619,2,2005,53
Not Recorded,T,2003,33
P87002,F,1950,2
P91625,Z,1963,2
P87019,0,1993,2
P87015,$,2002,510
Y02887,A,2006,3
P82007,0,2006,1
P87016,R,1899,1
Y02790,j,2011,4
P87019,Z,1965,3
P84057,2,2009,15
P92637,Z,2010,8
P87039,6,1982,14
P91016,b,2007,4
P84065,A,2002,22
P83001,j,2009,60
P83001,J,2009,6
Y00445,E,1990,23
P87039,0,2003,98
P87035,b,2011,47162
P87035,B,2011,293
P84630,p,2010,3
P91035,P,2000,13
P92637,C,2011,29
P87040,A,1985,11
P84673,M,2005,4
P87003,6,2002,931
P87020,Z,2008,843
P87028,M,1957,2
P83605,$,2001,5
P91011,Q,2010,2
P84050,T,2006,5
P82652,5,2011,1
P91631,~,2010,11
P84034,9,1995,1
P92605,P,2012,2
Y00445,4,1974,2
P84630,2,2008,30
P82607,b,2008,1
P83007,e,2002,3
P83007,E,2002,1
P87629,e,2003,510
P87629,E,2003,8
P91013,M,1988,1
P87039,Z,1975,2
P83623,9,2002,9
P84074,7,1962,1
P84054,N,2004,1
P87639,g,2015,48
P87022,e,2001,1178
P87022,E,2001,5
P92615,j,2007,1
P87020,G,1992,40
P87020,g,1992,8
ZZZX,4,2013,3263
N81059,d,1999,2
P87661,8,2011,4971
P84063,6,2011,1
NULL,1,2013,268
P82034,5,1998,1
P87040,Q,1968,2
P92042,8,2007,27
P87648,4,2013,2658
P83020,b,2008,18
P87027,D,1982,2
P87661,G,2009,155
P87661,g,2009,818
P87630,X,2003,42
P87004,$,2013,228
Y02625,G,1987,104
P87661,4,1989,4
P87657,D,1998,62
P87657,d,1998,100
P87624,J,1992,26
P87651,Q,2006,1
P87624,j,1992,4
P84038,J,2009,2
P84038,j,2009,3
P87630,A,1993,23
P87630,a,1993,1
Not Recorded,D,2000,46
P87003,d,1991,35
P87003,D,1991,3
P91007,e,2013,18
P87652,M,1987,1
P87020,Z,1988,31
P92623,Z,2006,2
P87660,j,2001,161
P87660,J,2001,85
P92652,F,1993,4
N81634,1,2010,46
P84676,J,2001,1
P83011,m,1997,1
P83011,M,1997,7
P87614,c,1997,59
P91016,P,1999,1
P87649,G,1993,16
P87649,g,1993,7
P91631,$,2009,16
P87651,2,1993,40
P87639,7,1966,20
P87627,9,1998,632
P84025,4,2005,63
ZZZX,$,2010,62
P91603,f,2009,8
P91603,F,2009,6
P92633,N,2006,1
P92643,b,1997,1
P87032,9,1991,172
N81067,i,2011,2
P87668,7,1988,22
P92020,6,2002,55
P87645,b,2008,2089
P87645,B,2008,10
P87613,e,1991,4
P87613,E,1991,243
P84004,l,2005,2
P87657,U,1978,1
P83001,Z,2001,1
Y02321,9,2002,21
P92028,T,1993,1
P84025,A,2008,50
P84025,a,2008,21
P87654,p,1998,366
P87654,P,1998,49
P91027,8,2009,29
P87657,G,1997,51
P87657,g,1997,7
P87024,F,1953,1
P91627,5,1994,4
P87641,S,2005,3314
P92016,3,2006,4
P87641,M,2002,1527
P87641,m,2002,32
P82016,2,2004,4
P87040,j,2011,5282
P87040,J,2011,1367
P92633,E,2004,7
P91625,0,2005,2
ZZZX,7,1955,10
P87028,S,1960,6
P91630,c,1995,15
P87639,Z,2011,589
P87660,7,1991,56
W91062,S,1997,18
Y02520,j,1997,1
P83011,8,2012,20
P84663,E,2007,3
